COUNTRY,COUNTRY_CODE,death_cause,total_deaths
Cuba,CUB,CONFLICT_DEATHS,1
Cyprus,CYP,CONFLICT_DEATHS,2
Czechia,CZE,CONFLICT_DEATHS,9
"Democratic Republic of Congo",COD,CONFLICT_DEATHS,48192
Denmark,DNK,CONFLICT_DEATHS,28
Djibouti,DJI,CONFLICT_DEATHS,52
Dominica,DMA,CONFLICT_DEATHS,0
"Dominican Republic",DOM,CONFLICT_DEATHS,2
"East Timor",TLS,CONFLICT_DEATHS,437
Ecuador,ECU,CONFLICT_DEATHS,27
Egypt,EGY,CONFLICT_DEATHS,6120
"El Salvador",SLV,CONFLICT_DEATHS,0
England,ENG,CONFLICT_DEATHS,623
"Equatorial Guinea",GNQ,CONFLICT_DEATHS,17
Eritrea,ERI,CONFLICT_DEATHS,2388
Estonia,EST,CONFLICT_DEATHS,11
Eswatini,SWZ,CONFLICT_DEATHS,2
Ethiopia,ETH,CONFLICT_DEATHS,56432
Fiji,FJI,CONFLICT_DEATHS,7
Finland,FIN,CONFLICT_DEATHS,52
France,FRA,CONFLICT_DEATHS,661
Gabon,GAB,CONFLICT_DEATHS,2
Gambia,GMB,CONFLICT_DEATHS,27
Georgia,GEO,CONFLICT_DEATHS,1132
Germany,DEU,CONFLICT_DEATHS,129
Ghana,GHA,CONFLICT_DEATHS,310
Greece,GRC,CONFLICT_DEATHS,77
Greenland,GRL,CONFLICT_DEATHS,0
Grenada,GRD,CONFLICT_DEATHS,0
Guam,GUM,CONFLICT_DEATHS,14
Guatemala,GTM,CONFLICT_DEATHS,155
Guinea,GIN,CONFLICT_DEATHS,1734
GuineaBissau,GNB,CONFLICT_DEATHS,144
Guyana,GUY,CONFLICT_DEATHS,62
Haiti,HTI,CONFLICT_DEATHS,407
Honduras,HND,CONFLICT_DEATHS,90
Hungary,HUN,CONFLICT_DEATHS,5
Iceland,ISL,CONFLICT_DEATHS,0
India,IND,CONFLICT_DEATHS,43763
Indonesia,IDN,CONFLICT_DEATHS,5049
Iran,IRN,CONFLICT_DEATHS,4847
Iraq,IRQ,CONFLICT_DEATHS,328591
Ireland,IRL,CONFLICT_DEATHS,5
Israel,ISR,CONFLICT_DEATHS,7890
Italy,ITA,CONFLICT_DEATHS,42
Jamaica,JAM,CONFLICT_DEATHS,0
Japan,JPN,CONFLICT_DEATHS,38
Jordan,JOR,CONFLICT_DEATHS,1080
Kazakhstan,KAZ,CONFLICT_DEATHS,401
Kenya,KEN,CONFLICT_DEATHS,8072
Kiribati,KIR,CONFLICT_DEATHS,0
Kuwait,KWT,CONFLICT_DEATHS,137
Kyrgyzstan,KGZ,CONFLICT_DEATHS,657
Laos,LAO,CONFLICT_DEATHS,121
Latvia,LVA,CONFLICT_DEATHS,7
Lebanon,LBN,CONFLICT_DEATHS,2809
Lesotho,LSO,CONFLICT_DEATHS,22
Liberia,LBR,CONFLICT_DEATHS,6244
Libya,LBY,CONFLICT_DEATHS,17235
Lithuania,LTU,CONFLICT_DEATHS,1
Luxembourg,LUX,CONFLICT_DEATHS,0
Madagascar,MDG,CONFLICT_DEATHS,1318
Malawi,MWI,CONFLICT_DEATHS,60
Malaysia,MYS,CONFLICT_DEATHS,111
Maldives,MDV,CONFLICT_DEATHS,0
Mali,MLI,CONFLICT_DEATHS,13953
Malta,MLT,CONFLICT_DEATHS,0
"Marshall Islands",MHL,CONFLICT_DEATHS,0
Mauritania,MRT,CONFLICT_DEATHS,123
Mauritius,MUS,CONFLICT_DEATHS,0
Mexico,MEX,CONFLICT_DEATHS,652
Micronesiacountry,FSM,CONFLICT_DEATHS,0
Moldova,MDA,CONFLICT_DEATHS,4
Monaco,MCO,CONFLICT_DEATHS,0
Mongolia,MNG,CONFLICT_DEATHS,0
Montenegro,MNE,CONFLICT_DEATHS,3
Morocco,MAR,CONFLICT_DEATHS,131
Mozambique,MOZ,CONFLICT_DEATHS,816
Myanmar,MMR,CONFLICT_DEATHS,10967
Namibia,NAM,CONFLICT_DEATHS,158
Nauru,NRU,CONFLICT_DEATHS,0
Nepal,NPL,CONFLICT_DEATHS,13594
Netherlands,NLD,CONFLICT_DEATHS,222
"New Zealand",NZL,CONFLICT_DEATHS,0
Nicaragua,NIC,CONFLICT_DEATHS,42
Niger,NER,CONFLICT_DEATHS,2527
Nigeria,NGA,CONFLICT_DEATHS,74395
Niue,NIU,CONFLICT_DEATHS,0
"North Korea",PRK,CONFLICT_DEATHS,0
"North Macedonia",MKD,CONFLICT_DEATHS,177
"Northern Ireland",NIR,CONFLICT_DEATHS,56
"Northern Mariana Islands",MNP,CONFLICT_DEATHS,5
Norway,NOR,CONFLICT_DEATHS,86
Oman,OMN,CONFLICT_DEATHS,0
Pakistan,PAK,CONFLICT_DEATHS,63692
Palau,PLW,CONFLICT_DEATHS,0
Palestine,PSE,CONFLICT_DEATHS,43011
Panama,PAN,CONFLICT_DEATHS,1
"Papua New Guinea",PNG,CONFLICT_DEATHS,4
Paraguay,PRY,CONFLICT_DEATHS,52
Peru,PER,CONFLICT_DEATHS,455
Philippines,PHL,CONFLICT_DEATHS,17732
Poland,POL,CONFLICT_DEATHS,35
Portugal,PRT,CONFLICT_DEATHS,4
"Puerto Rico",PRI,CONFLICT_DEATHS,42
Qatar,QAT,CONFLICT_DEATHS,6
Romania,ROU,CONFLICT_DEATHS,12
Russia,RUS,CONFLICT_DEATHS,25969
Rwanda,RWA,CONFLICT_DEATHS,5346
"Saint Kitts and Nevis",KNA,CONFLICT_DEATHS,0
"Saint Lucia",LCA,CONFLICT_DEATHS,2
"Saint Vincent and the Grenadines",VCT,CONFLICT_DEATHS,0
Samoa,WSM,CONFLICT_DEATHS,0
"San Marino",SMR,CONFLICT_DEATHS,0
"Sao Tome and Principe",STP,CONFLICT_DEATHS,0
"Saudi Arabia",SAU,CONFLICT_DEATHS,939
Scotland,SCT,CONFLICT_DEATHS,57
Senegal,SEN,CONFLICT_DEATHS,535
Serbia,SRB,CONFLICT_DEATHS,866
Seychelles,SYC,CONFLICT_DEATHS,0
"Sierra Leone",SLE,CONFLICT_DEATHS,1278
Singapore,SGP,CONFLICT_DEATHS,0
Slovakia,SVK,CONFLICT_DEATHS,0
Slovenia,SVN,CONFLICT_DEATHS,0
"Solomon Islands",SLB,CONFLICT_DEATHS,2
Somalia,SOM,CONFLICT_DEATHS,37282
"South Africa",ZAF,CONFLICT_DEATHS,968
"South Korea",KOR,CONFLICT_DEATHS,63
"South Sudan",SSD,CONFLICT_DEATHS,26463
Spain,ESP,CONFLICT_DEATHS,575
"Sri Lanka",LKA,CONFLICT_DEATHS,38992
Sudan,SDN,CONFLICT_DEATHS,61305
Suriname,SUR,CONFLICT_DEATHS,0
Sweden,SWE,CONFLICT_DEATHS,17
Switzerland,CHE,CONFLICT_DEATHS,15
Syria,SYR,CONFLICT_DEATHS,365095
Taiwan,TWN,CONFLICT_DEATHS,2
Tajikistan,TJK,CONFLICT_DEATHS,521
Tanzania,TZA,CONFLICT_DEATHS,648
Thailand,THA,CONFLICT_DEATHS,6839
Togo,TGO,CONFLICT_DEATHS,460
Tokelau,TKL,CONFLICT_DEATHS,0
Tonga,TON,CONFLICT_DEATHS,0
"Trinidad and Tobago",TTO,CONFLICT_DEATHS,0
Tunisia,TUN,CONFLICT_DEATHS,477
Turkey,TUR,CONFLICT_DEATHS,12902
Turkmenistan,TKM,CONFLICT_DEATHS,273
Tuvalu,TUV,CONFLICT_DEATHS,0
Uganda,UGA,CONFLICT_DEATHS,13932
Ukraine,UKR,CONFLICT_DEATHS,9570
"United Arab Emirates",ARE,CONFLICT_DEATHS,2
"United Kingdom",GBR,CONFLICT_DEATHS,765
"United States",USA,CONFLICT_DEATHS,11624
"United States Virgin Islands",VIR,CONFLICT_DEATHS,0
Uruguay,URY,CONFLICT_DEATHS,2
Uzbekistan,UZB,CONFLICT_DEATHS,630
Vanuatu,VUT,CONFLICT_DEATHS,0
Venezuela,VEN,CONFLICT_DEATHS,239
Vietnam,VNM,CONFLICT_DEATHS,97
Wales,WLS,CONFLICT_DEATHS,29
Yemen,YEM,CONFLICT_DEATHS,94045
Zambia,ZMB,CONFLICT_DEATHS,100
Zimbabwe,ZWE,CONFLICT_DEATHS,586
Afghanistan,AFG,DIABETES_DEATHS,70682
Albania,ALB,DIABETES_DEATHS,2923
Algeria,DZA,DIABETES_DEATHS,70300
"American Samoa",ASM,DIABETES_DEATHS,753
Andorra,AND,DIABETES_DEATHS,152
Angola,AGO,DIABETES_DEATHS,56249
"Antigua and Barbuda",ATG,DIABETES_DEATHS,943
Argentina,ARG,DIABETES_DEATHS,194325
Armenia,ARM,DIABETES_DEATHS,25878
Australia,AUS,DIABETES_DEATHS,73766
Austria,AUT,DIABETES_DEATHS,43785
Azerbaijan,AZE,DIABETES_DEATHS,34342
Bahamas,BHS,DIABETES_DEATHS,2299
Bahrain,BHR,DIABETES_DEATHS,8166
Bangladesh,BGD,DIABETES_DEATHS,462595
Barbados,BRB,DIABETES_DEATHS,5221
Belarus,BLR,DIABETES_DEATHS,9413
Belgium,BEL,DIABETES_DEATHS,34398
Belize,BLZ,DIABETES_DEATHS,2224
Benin,BEN,DIABETES_DEATHS,23371
Bermuda,BMU,DIABETES_DEATHS,417
Bhutan,BTN,DIABETES_DEATHS,2098
Bolivia,BOL,DIABETES_DEATHS,54254
"Bosnia and Herzegovina",BIH,DIABETES_DEATHS,38024
Botswana,BWA,DIABETES_DEATHS,16273
Brazil,BRA,DIABETES_DEATHS,1000993
Brunei,BRN,DIABETES_DEATHS,2698
Bulgaria,BGR,DIABETES_DEATHS,49108
"Burkina Faso",BFA,DIABETES_DEATHS,43662
Burundi,BDI,DIABETES_DEATHS,23506
Cambodia,KHM,DIABETES_DEATHS,52123
Cameroon,CMR,DIABETES_DEATHS,78771
Canada,CAN,DIABETES_DEATHS,140028
"Cape Verde",CPV,DIABETES_DEATHS,1781
"Central African Republic",CAF,DIABETES_DEATHS,17400
Chad,TCD,DIABETES_DEATHS,27475
Chile,CHL,DIABETES_DEATHS,58418
China,CHN,DIABETES_DEATHS,2680799
Colombia,COL,DIABETES_DEATHS,117444
Comoros,COM,DIABETES_DEATHS,2569
Congo,COG,DIABETES_DEATHS,17577
"Cook Islands",COK,DIABETES_DEATHS,454
"Costa Rica",CRI,DIABETES_DEATHS,7891
"Cote dIvoire",CIV,DIABETES_DEATHS,57736
Croatia,HRV,DIABETES_DEATHS,20941
Cuba,CUB,DIABETES_DEATHS,32994
Cyprus,CYP,DIABETES_DEATHS,9603
Czechia,CZE,DIABETES_DEATHS,46127
"Democratic Republic of Congo",COD,DIABETES_DEATHS,179056
Denmark,DNK,DIABETES_DEATHS,27650
Djibouti,DJI,DIABETES_DEATHS,2637
Dominica,DMA,DIABETES_DEATHS,1147
"Dominican Republic",DOM,DIABETES_DEATHS,43499
"East Timor",TLS,DIABETES_DEATHS,2581
Ecuador,ECU,DIABETES_DEATHS,75587
Egypt,EGY,DIABETES_DEATHS,291689
"El Salvador",SLV,DIABETES_DEATHS,33793
England,ENG,DIABETES_DEATHS,99903
"Equatorial Guinea",GNQ,DIABETES_DEATHS,3010
Eritrea,ERI,DIABETES_DEATHS,15879
Estonia,EST,DIABETES_DEATHS,3160
Eswatini,SWZ,DIABETES_DEATHS,12104
Ethiopia,ETH,DIABETES_DEATHS,214625
Fiji,FJI,DIABETES_DEATHS,28123
Finland,FIN,DIABETES_DEATHS,9138
France,FRA,DIABETES_DEATHS,240944
Gabon,GAB,DIABETES_DEATHS,10264
Gambia,GMB,DIABETES_DEATHS,4720
Georgia,GEO,DIABETES_DEATHS,24252
Germany,DEU,DIABETES_DEATHS,399213
Ghana,GHA,DIABETES_DEATHS,95965
Greece,GRC,DIABETES_DEATHS,24286
Greenland,GRL,DIABETES_DEATHS,108
Grenada,GRD,DIABETES_DEATHS,1315
Guam,GUM,DIABETES_DEATHS,708
Guatemala,GTM,DIABETES_DEATHS,91095
Guinea,GIN,DIABETES_DEATHS,36311
GuineaBissau,GNB,DIABETES_DEATHS,5445
Guyana,GUY,DIABETES_DEATHS,10061
Haiti,HTI,DIABETES_DEATHS,70222
Honduras,HND,DIABETES_DEATHS,15258
Hungary,HUN,DIABETES_DEATHS,47593
Iceland,ISL,DIABETES_DEATHS,430
India,IND,DIABETES_DEATHS,3815573
Indonesia,IDN,DIABETES_DEATHS,1498591
Iran,IRN,DIABETES_DEATHS,180028
Iraq,IRQ,DIABETES_DEATHS,131327
Ireland,IRL,DIABETES_DEATHS,9111
Israel,ISR,DIABETES_DEATHS,48826
Italy,ITA,DIABETES_DEATHS,389547
Jamaica,JAM,DIABETES_DEATHS,39938
Japan,JPN,DIABETES_DEATHS,158241
Jordan,JOR,DIABETES_DEATHS,27575
Kazakhstan,KAZ,DIABETES_DEATHS,34511
Kenya,KEN,DIABETES_DEATHS,91535
Kiribati,KIR,DIABETES_DEATHS,2285
Kuwait,KWT,DIABETES_DEATHS,5362
Kyrgyzstan,KGZ,DIABETES_DEATHS,5558
Laos,LAO,DIABETES_DEATHS,24688
Latvia,LVA,DIABETES_DEATHS,6659
Lebanon,LBN,DIABETES_DEATHS,13817
Lesotho,LSO,DIABETES_DEATHS,21311
Liberia,LBR,DIABETES_DEATHS,10292
Libya,LBY,DIABETES_DEATHS,11742
Lithuania,LTU,DIABETES_DEATHS,4909
Luxembourg,LUX,DIABETES_DEATHS,1235
Madagascar,MDG,DIABETES_DEATHS,43763
Malawi,MWI,DIABETES_DEATHS,41876
Malaysia,MYS,DIABETES_DEATHS,62465
Maldives,MDV,DIABETES_DEATHS,707
Mali,MLI,DIABETES_DEATHS,42115
Malta,MLT,DIABETES_DEATHS,2192
"Marshall Islands",MHL,DIABETES_DEATHS,541
Mauritania,MRT,DIABETES_DEATHS,10166
Mauritius,MUS,DIABETES_DEATHS,27410
Mexico,MEX,DIABETES_DEATHS,1015646
Micronesiacountry,FSM,DIABETES_DEATHS,1763
Moldova,MDA,DIABETES_DEATHS,6360
Monaco,MCO,DIABETES_DEATHS,78
Mongolia,MNG,DIABETES_DEATHS,2105
Montenegro,MNE,DIABETES_DEATHS,2790
Morocco,MAR,DIABETES_DEATHS,91005
Mozambique,MOZ,DIABETES_DEATHS,71910
Myanmar,MMR,DIABETES_DEATHS,374240
Namibia,NAM,DIABETES_DEATHS,13905
Nauru,NRU,DIABETES_DEATHS,116
Nepal,NPL,DIABETES_DEATHS,43718
Netherlands,NLD,DIABETES_DEATHS,67818
"New Zealand",NZL,DIABETES_DEATHS,12170
Nicaragua,NIC,DIABETES_DEATHS,27394
Niger,NER,DIABETES_DEATHS,29665
Nigeria,NGA,DIABETES_DEATHS,401768
Niue,NIU,DIABETES_DEATHS,60
"North Korea",PRK,DIABETES_DEATHS,70953
"North Macedonia",MKD,DIABETES_DEATHS,18552
"Northern Ireland",NIR,DIABETES_DEATHS,3235
"Northern Mariana Islands",MNP,DIABETES_DEATHS,434
Norway,NOR,DIABETES_DEATHS,13958
Oman,OMN,DIABETES_DEATHS,11656
Pakistan,PAK,DIABETES_DEATHS,679836
Palau,PLW,DIABETES_DEATHS,356
Palestine,PSE,DIABETES_DEATHS,16226
Panama,PAN,DIABETES_DEATHS,17050
"Papua New Guinea",PNG,DIABETES_DEATHS,65873
Paraguay,PRY,DIABETES_DEATHS,35630
Peru,PER,DIABETES_DEATHS,69906
Philippines,PHL,DIABETES_DEATHS,394802
Poland,POL,DIABETES_DEATHS,130973
Portugal,PRT,DIABETES_DEATHS,81978
"Puerto Rico",PRI,DIABETES_DEATHS,60136
Qatar,QAT,DIABETES_DEATHS,4511
Romania,ROU,DIABETES_DEATHS,42709
Russia,RUS,DIABETES_DEATHS,262700
Rwanda,RWA,DIABETES_DEATHS,27881
"Saint Kitts and Nevis",KNA,DIABETES_DEATHS,506
"Saint Lucia",LCA,DIABETES_DEATHS,1957
"Saint Vincent and the Grenadines",VCT,DIABETES_DEATHS,1730
Samoa,WSM,DIABETES_DEATHS,2180
"San Marino",SMR,DIABETES_DEATHS,82
"Sao Tome and Principe",STP,DIABETES_DEATHS,243
"Saudi Arabia",SAU,DIABETES_DEATHS,46979
Scotland,SCT,DIABETES_DEATHS,12485
Senegal,SEN,DIABETES_DEATHS,39703
Serbia,SRB,DIABETES_DEATHS,70068
Seychelles,SYC,DIABETES_DEATHS,387
"Sierra Leone",SLE,DIABETES_DEATHS,16951
Singapore,SGP,DIABETES_DEATHS,5686
Slovakia,SVK,DIABETES_DEATHS,15334
Slovenia,SVN,DIABETES_DEATHS,7658
"Solomon Islands",SLB,DIABETES_DEATHS,6311
Somalia,SOM,DIABETES_DEATHS,39417
"South Africa",ZAF,DIABETES_DEATHS,486998
"South Korea",KOR,DIABETES_DEATHS,242889
"South Sudan",SSD,DIABETES_DEATHS,19343
Spain,ESP,DIABETES_DEATHS,197774
"Sri Lanka",LKA,DIABETES_DEATHS,198778
Sudan,SDN,DIABETES_DEATHS,40366
Suriname,SUR,DIABETES_DEATHS,3695
Sweden,SWE,DIABETES_DEATHS,39195
Switzerland,CHE,DIABETES_DEATHS,28494
Syria,SYR,DIABETES_DEATHS,29245
Taiwan,TWN,DIABETES_DEATHS,194967
Tajikistan,TJK,DIABETES_DEATHS,20351
Tanzania,TZA,DIABETES_DEATHS,127301
Thailand,THA,DIABETES_DEATHS,277304
Togo,TGO,DIABETES_DEATHS,15103
Tokelau,TKL,DIABETES_DEATHS,20
Tonga,TON,DIABETES_DEATHS,1451
"Trinidad and Tobago",TTO,DIABETES_DEATHS,28818
Tunisia,TUN,DIABETES_DEATHS,25813
Turkey,TUR,DIABETES_DEATHS,344325
Turkmenistan,TKM,DIABETES_DEATHS,10793
Tuvalu,TUV,DIABETES_DEATHS,194
Uganda,UGA,DIABETES_DEATHS,78938
Ukraine,UKR,DIABETES_DEATHS,57511
"United Arab Emirates",ARE,DIABETES_DEATHS,13792
"United Kingdom",GBR,DIABETES_DEATHS,122359
"United States",USA,DIABETES_DEATHS,1447022
"United States Virgin Islands",VIR,DIABETES_DEATHS,1277
Uruguay,URY,DIABETES_DEATHS,15893
Uzbekistan,UZB,DIABETES_DEATHS,114351
Vanuatu,VUT,DIABETES_DEATHS,1674
Venezuela,VEN,DIABETES_DEATHS,138552
Vietnam,VNM,DIABETES_DEATHS,414375
Wales,WLS,DIABETES_DEATHS,6732
Yemen,YEM,DIABETES_DEATHS,24411
Zambia,ZMB,DIABETES_DEATHS,40193
Zimbabwe,ZWE,DIABETES_DEATHS,56289
Afghanistan,AFG,KIDNEY_DEATHS,95294
Albania,ALB,KIDNEY_DEATHS,5333
Algeria,DZA,KIDNEY_DEATHS,116512
"American Samoa",ASM,KIDNEY_DEATHS,404
Andorra,AND,KIDNEY_DEATHS,236
Angola,AGO,KIDNEY_DEATHS,37069
"Antigua and Barbuda",ATG,KIDNEY_DEATHS,537
Argentina,ARG,KIDNEY_DEATHS,271415
Armenia,ARM,KIDNEY_DEATHS,6445
Australia,AUS,KIDNEY_DEATHS,74217
Austria,AUT,KIDNEY_DEATHS,48276
Azerbaijan,AZE,KIDNEY_DEATHS,22778
Bahamas,BHS,KIDNEY_DEATHS,1656
Bahrain,BHR,KIDNEY_DEATHS,2269
Bangladesh,BGD,KIDNEY_DEATHS,207874
Barbados,BRB,KIDNEY_DEATHS,1887
Belarus,BLR,KIDNEY_DEATHS,9549
Belgium,BEL,KIDNEY_DEATHS,47158
Belize,BLZ,KIDNEY_DEATHS,1498
Benin,BEN,KIDNEY_DEATHS,25054
Bermuda,BMU,KIDNEY_DEATHS,292
Bhutan,BTN,KIDNEY_DEATHS,2233
Bolivia,BOL,KIDNEY_DEATHS,62949
"Bosnia and Herzegovina",BIH,KIDNEY_DEATHS,11542
Botswana,BWA,KIDNEY_DEATHS,6755
Brazil,BRA,KIDNEY_DEATHS,633140
Brunei,BRN,KIDNEY_DEATHS,1056
Bulgaria,BGR,KIDNEY_DEATHS,34529
"Burkina Faso",BFA,KIDNEY_DEATHS,41295
Burundi,BDI,KIDNEY_DEATHS,16779
Cambodia,KHM,KIDNEY_DEATHS,34027
Cameroon,CMR,KIDNEY_DEATHS,74805
Canada,CAN,KIDNEY_DEATHS,111968
"Cape Verde",CPV,KIDNEY_DEATHS,1435
"Central African Republic",CAF,KIDNEY_DEATHS,11297
Chad,TCD,KIDNEY_DEATHS,29265
Chile,CHL,KIDNEY_DEATHS,74380
China,CHN,KIDNEY_DEATHS,3155207
Colombia,COL,KIDNEY_DEATHS,134347
Comoros,COM,KIDNEY_DEATHS,1878
Congo,COG,KIDNEY_DEATHS,10963
"Cook Islands",COK,KIDNEY_DEATHS,106
"Costa Rica",CRI,KIDNEY_DEATHS,19223
"Cote dIvoire",CIV,KIDNEY_DEATHS,58114
Croatia,HRV,KIDNEY_DEATHS,15915
Cuba,CUB,KIDNEY_DEATHS,40860
Cyprus,CYP,KIDNEY_DEATHS,5415
Czechia,CZE,KIDNEY_DEATHS,22215
"Democratic Republic of Congo",COD,KIDNEY_DEATHS,131627
Denmark,DNK,KIDNEY_DEATHS,19089
Djibouti,DJI,KIDNEY_DEATHS,1822
Dominica,DMA,KIDNEY_DEATHS,757
"Dominican Republic",DOM,KIDNEY_DEATHS,35604
"East Timor",TLS,KIDNEY_DEATHS,3273
Ecuador,ECU,KIDNEY_DEATHS,107485
Egypt,EGY,KIDNEY_DEATHS,337865
"El Salvador",SLV,KIDNEY_DEATHS,63657
England,ENG,KIDNEY_DEATHS,98897
"Equatorial Guinea",GNQ,KIDNEY_DEATHS,1933
Eritrea,ERI,KIDNEY_DEATHS,10264
Estonia,EST,KIDNEY_DEATHS,4712
Eswatini,SWZ,KIDNEY_DEATHS,5011
Ethiopia,ETH,KIDNEY_DEATHS,169485
Fiji,FJI,KIDNEY_DEATHS,4896
Finland,FIN,KIDNEY_DEATHS,10191
France,FRA,KIDNEY_DEATHS,202291
Gabon,GAB,KIDNEY_DEATHS,6208
Gambia,GMB,KIDNEY_DEATHS,4592
Georgia,GEO,KIDNEY_DEATHS,12712
Germany,DEU,KIDNEY_DEATHS,515273
Ghana,GHA,KIDNEY_DEATHS,71613
Greece,GRC,KIDNEY_DEATHS,66211
Greenland,GRL,KIDNEY_DEATHS,110
Grenada,GRD,KIDNEY_DEATHS,772
Guam,GUM,KIDNEY_DEATHS,759
Guatemala,GTM,KIDNEY_DEATHS,76719
Guinea,GIN,KIDNEY_DEATHS,35234
GuineaBissau,GNB,KIDNEY_DEATHS,5177
Guyana,GUY,KIDNEY_DEATHS,4436
Haiti,HTI,KIDNEY_DEATHS,36824
Honduras,HND,KIDNEY_DEATHS,42428
Hungary,HUN,KIDNEY_DEATHS,27913
Iceland,ISL,KIDNEY_DEATHS,503
India,IND,KIDNEY_DEATHS,3454764
Indonesia,IDN,KIDNEY_DEATHS,712585
Iran,IRN,KIDNEY_DEATHS,186873
Iraq,IRQ,KIDNEY_DEATHS,115581
Ireland,IRL,KIDNEY_DEATHS,11091
Israel,ISR,KIDNEY_DEATHS,43161
Italy,ITA,KIDNEY_DEATHS,258951
Jamaica,JAM,KIDNEY_DEATHS,15249
Japan,JPN,KIDNEY_DEATHS,729979
Jordan,JOR,KIDNEY_DEATHS,21249
Kazakhstan,KAZ,KIDNEY_DEATHS,30835
Kenya,KEN,KIDNEY_DEATHS,69989
Kiribati,KIR,KIDNEY_DEATHS,647
Kuwait,KWT,KIDNEY_DEATHS,5044
Kyrgyzstan,KGZ,KIDNEY_DEATHS,10378
Laos,LAO,KIDNEY_DEATHS,28976
Latvia,LVA,KIDNEY_DEATHS,4257
Lebanon,LBN,KIDNEY_DEATHS,18842
Lesotho,LSO,KIDNEY_DEATHS,9554
Liberia,LBR,KIDNEY_DEATHS,10506
Libya,LBY,KIDNEY_DEATHS,18838
Lithuania,LTU,KIDNEY_DEATHS,5030
Luxembourg,LUX,KIDNEY_DEATHS,1885
Madagascar,MDG,KIDNEY_DEATHS,30585
Malawi,MWI,KIDNEY_DEATHS,29560
Malaysia,MYS,KIDNEY_DEATHS,86254
Maldives,MDV,KIDNEY_DEATHS,1219
Mali,MLI,KIDNEY_DEATHS,41395
Malta,MLT,KIDNEY_DEATHS,1744
"Marshall Islands",MHL,KIDNEY_DEATHS,268
Mauritania,MRT,KIDNEY_DEATHS,10328
Mauritius,MUS,KIDNEY_DEATHS,17973
Mexico,MEX,KIDNEY_DEATHS,1010565
Micronesiacountry,FSM,KIDNEY_DEATHS,870
Moldova,MDA,KIDNEY_DEATHS,4171
Monaco,MCO,KIDNEY_DEATHS,149
Mongolia,MNG,KIDNEY_DEATHS,6866
Montenegro,MNE,KIDNEY_DEATHS,2351
Morocco,MAR,KIDNEY_DEATHS,140751
Mozambique,MOZ,KIDNEY_DEATHS,43963
Myanmar,MMR,KIDNEY_DEATHS,206315
Namibia,NAM,KIDNEY_DEATHS,6241
Nauru,NRU,KIDNEY_DEATHS,60
Nepal,NPL,KIDNEY_DEATHS,66934
Netherlands,NLD,KIDNEY_DEATHS,57966
"New Zealand",NZL,KIDNEY_DEATHS,13812
Nicaragua,NIC,KIDNEY_DEATHS,48502
Niger,NER,KIDNEY_DEATHS,33053
Nigeria,NGA,KIDNEY_DEATHS,337628
Niue,NIU,KIDNEY_DEATHS,20
"North Korea",PRK,KIDNEY_DEATHS,75191
"North Macedonia",MKD,KIDNEY_DEATHS,6437
"Northern Ireland",NIR,KIDNEY_DEATHS,3802
"Northern Mariana Islands",MNP,KIDNEY_DEATHS,360
Norway,NOR,KIDNEY_DEATHS,13793
Oman,OMN,KIDNEY_DEATHS,3199
Pakistan,PAK,KIDNEY_DEATHS,684323
Palau,PLW,KIDNEY_DEATHS,209
Palestine,PSE,KIDNEY_DEATHS,11700
Panama,PAN,KIDNEY_DEATHS,16224
"Papua New Guinea",PNG,KIDNEY_DEATHS,10998
Paraguay,PRY,KIDNEY_DEATHS,25587
Peru,PER,KIDNEY_DEATHS,123974
Philippines,PHL,KIDNEY_DEATHS,467401
Poland,POL,KIDNEY_DEATHS,97324
Portugal,PRT,KIDNEY_DEATHS,69445
"Puerto Rico",PRI,KIDNEY_DEATHS,31541
Qatar,QAT,KIDNEY_DEATHS,1645
Romania,ROU,KIDNEY_DEATHS,47696
Russia,RUS,KIDNEY_DEATHS,216684
Rwanda,RWA,KIDNEY_DEATHS,19049
"Saint Kitts and Nevis",KNA,KIDNEY_DEATHS,443
"Saint Lucia",LCA,KIDNEY_DEATHS,978
"Saint Vincent and the Grenadines",VCT,KIDNEY_DEATHS,657
Samoa,WSM,KIDNEY_DEATHS,1087
"San Marino",SMR,KIDNEY_DEATHS,66
"Sao Tome and Principe",STP,KIDNEY_DEATHS,833
"Saudi Arabia",SAU,KIDNEY_DEATHS,107046
Scotland,SCT,KIDNEY_DEATHS,13916
Senegal,SEN,KIDNEY_DEATHS,39698
Serbia,SRB,KIDNEY_DEATHS,44348
Seychelles,SYC,KIDNEY_DEATHS,718
"Sierra Leone",SLE,KIDNEY_DEATHS,16764
Singapore,SGP,KIDNEY_DEATHS,9575
Slovakia,SVK,KIDNEY_DEATHS,14013
Slovenia,SVN,KIDNEY_DEATHS,4013
"Solomon Islands",SLB,KIDNEY_DEATHS,1938
Somalia,SOM,KIDNEY_DEATHS,28342
"South Africa",ZAF,KIDNEY_DEATHS,216149
"South Korea",KOR,KIDNEY_DEATHS,109448
"South Sudan",SSD,KIDNEY_DEATHS,16292
Spain,ESP,KIDNEY_DEATHS,240544
"Sri Lanka",LKA,KIDNEY_DEATHS,93782
Sudan,SDN,KIDNEY_DEATHS,77349
Suriname,SUR,KIDNEY_DEATHS,3697
Sweden,SWE,KIDNEY_DEATHS,30097
Switzerland,CHE,KIDNEY_DEATHS,32514
Syria,SYR,KIDNEY_DEATHS,44660
